['Honduras', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4, 5.6, 17.6, 22.8, 28.4, 45.0, 53.2, 67.4, 86.6, 108.8, 129.8, 147.6, 176.8, 199.8, 233.4, 266.2, 308.8, 343.2, 401.2, 482.2, 601.2, 696.2, 793.2, 883.6, 1032.8, 1213.4, 1373.2, 1528.8]
['Hungary', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6, 3.0, 9.2, 15.0, 30.2, 66.6, 121.2, 185.8, 252.0, 301.2, 352.4, 402.8, 436.2, 464.6, 486.8, 516.2, 534.8, 548.0, 558.4, 567.6, 573.6, 581.4, 587.8, 590.2, 595.0, 595.6, 596.0, 596.0, 597.0, 605.8]
['Iceland', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.2, 0.8, 1.8, 2.0, 4.4, 6.6, 8.0, 9.4, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]
['India', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4, 2.2, 4.6, 14.4, 35.2, 93.0, 217.6, 387.0, 560.6, 777.6, 1080.6, 1551.6, 2096.2, 2647.8, 3300.2, 4026.8, 4963.6, 6107.4, 7495.6, 9199.4, 12583.0, 14476.2, 16509.6, 18732.6, 21131.4, 23759.4, 26854.0, 30522.4, 34209.0, 38148.6, 47091.4]
['Indonesia', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4, 4.8, 32.4, 65.4, 126.2, 189.8, 274.8, 439.2, 568.6, 686.8, 782.8, 861.4, 959.2, 1048.6, 1216.0, 1371.6, 1535.0, 1698.6, 1883.4, 2094.2, 2329.6, 2538.6, 2767.6, 3043.4, 3359.0, 3660.8, 4045.6, 4546.8, 4910.6, 5250.0, 5896.2]
['Iran', 0.0, 0.0, 1.6, 12.0, 44.6, 109.0, 301.0, 738.0, 1418.6, 2087.0, 2769.6, 3449.6, 4112.8, 4677.6, 5122.6, 5561.2, 5951.8, 6278.8, 6588.2, 6841.8, 7119.2, 7407.0, 7679.8, 8007.4, 8354.4, 8752.0, 9284.2, 9870.8, 10519.6, 11260.6, 12099.6, 13023.4, 13994.2, 15066.8, 16134.2, 17192.0, 18979.4]
['Iraq', 0.0, 0.0, 0.0, 0.0, 0.0, 2.2, 6.8, 10.0, 15.8, 31.0, 46.4, 57.8, 69.0, 78.2, 82.0, 85.0, 91.4, 98.8, 106.4, 116.0, 131.0, 158.2, 187.8, 252.4, 370.4, 552.2, 855.8, 1257.0, 1751.4, 2262.6, 2774.6, 3246.4, 3695.8, 4122.0, 4525.8, 4873.0, 5586.6]
['Ireland', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4, 1.8, 3.0, 12.6, 58.4, 137.4, 263.0, 407.0, 625.6, 945.4, 1189.6, 1324.4, 1440.6, 1508.4, 1561.0, 1605.0, 1643.6, 1660.2, 1685.2, 1705.0, 1712.4, 1721.0, 1734.0, 1739.6, 1741.6, 1746.4, 1752.0, 1759.4, 1763.8, 1763.0, 1773.4]
['Israel', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4, 5.8, 17.8, 45.2, 84.0, 122.8, 169.6, 195.0, 215.2, 234.6, 248.4, 264.6, 276.8, 279.8, 283.6, 289.6, 297.8, 300.4, 303.4, 307.6, 317.6, 326.6, 343.8, 365.6, 400.2, 440.4, 484.2, 536.2, 638.0]
['Italy', 0.0, 0.0, 0.2, 6.8, 30.6, 152.8, 660.6, 1835.4, 4143.2, 7549.8, 11595.2, 15273.6, 18278.4, 21049.2, 23678.8, 25926.2, 27644.2, 29134.4, 30370.6, 31351.6, 32180.0, 32793.6, 33239.6, 33613.8, 33973.2, 34281.4, 34507.6, 34657.6, 34734.6, 34830.8, 34909.2, 34969.4, 35038.0, 35089.2, 35120.6, 35155.6, 35222.8]
['Jamaica', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8, 1.0, 1.4, 3.0, 3.8, 4.4, 5.2, 6.6, 7.4, 8.8, 9.0, 9.0, 9.0, 9.0, 9.0, 9.6, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 11.2, 14.0]
['Japan', 0.0, 0.8, 1.8, 2.4, 5.4, 6.8, 13.0, 25.4, 35.0, 45.6, 64.6, 86.4, 115.8, 172.6, 257.2, 361.6, 459.6, 575.2, 651.2, 742.6, 806.4, 850.6, 886.0, 906.6, 918.8, 925.8, 942.0, 962.6, 971.6, 976.8, 981.0, 983.4, 986.0, 992.0, 1001.0, 1014.8, 1065.8]
['Jordan', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2, 3.8, 5.2, 6.6, 7.0, 7.0, 7.0, 7.8, 9.0, 9.0, 9.0, 9.0, 9.0, 9.0, 9.0, 9.0, 9.0, 9.0, 9.0, 9.0, 9.6, 10.0, 10.0, 10.6, 11.0, 11.0, 11.0, 11.0]
['Kazakhstan', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6, 0.4, 1.6, 5.2, 8.2, 13.8, 17.8, 22.8, 25.0, 28.0, 31.0, 32.8, 34.8, 35.4, 37.8, 47.4, 58.6, 73.6, 103.2, 131.4, 174.0, 188.0, 264.0, 352.8, 417.0, 585.0, 709.8, 846.0, 1226.8]
['Kenya', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4, 1.0, 4.2, 6.6, 9.4, 13.0, 14.0, 16.2, 24.0, 30.6, 42.6, 50.0, 51.0, 60.4, 74.2, 85.8, 99.0, 113.8, 127.6, 142.6, 154.8, 170.8, 195.4, 227.2, 265.0, 300.0, 368.8, 448.4]
['"Korea', 0.0, 0.0, 0.6, 7.6, 17.4, 36.8, 56.6, 73.8, 96.4, 125.4, 156.2, 177.8, 203.0, 221.4, 233.8, 240.6, 247.0, 253.4, 256.4, 260.6, 263.4, 267.4, 269.6, 272.8, 274.4, 277.2, 279.8, 281.2, 282.0, 282.8, 286.6, 289.4, 294.8, 297.6, 300.0, 301.2, 305.0]
['Kosovo', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 5.6, 7.8, 12.4, 18.8, 21.8, 23.6, 27.4, 28.8, 29.0, 29.4, 30.0, 30.0, 30.6, 31.6, 33.8, 37.2, 46.4, 56.8, 83.2, 104.0, 129.2, 157.0, 192.4, 245.0, 353.8]
['Kuwait', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6, 1.0, 2.4, 7.6, 16.2, 25.0, 38.6, 52.6, 89.6, 120.8, 155.8, 194.2, 231.2, 267.0, 289.4, 309.8, 333.2, 347.4, 362.0, 378.8, 392.8, 405.8, 420.8, 440.4, 456.6, 488.0]
['Kyrgyzstan', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.4, 4.4, 5.0, 5.8, 7.8, 8.0, 10.2, 12.0, 12.8, 14.0, 14.8, 16.0, 19.0, 23.4, 26.8, 31.8, 41.6, 52.0, 76.8, 113.8, 147.8, 662.8, 1172.2, 1323.6, 1406.2, 1482.8]
['Laos', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
['Latvia', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8, 2.6, 5.0, 5.8, 11.6, 14.4, 16.4, 18.0, 18.8, 20.4, 22.0, 23.8, 24.4, 25.6, 27.4, 29.6, 30.0, 30.0, 30.0, 30.0, 30.6, 31.0, 31.0, 31.0, 32.0, 32.0]
['Lebanon', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.4, 3.0, 3.8, 5.6, 11.0, 17.4, 19.4, 20.6, 21.0, 22.8, 24.0, 25.0, 25.8, 26.0, 26.0, 26.0, 26.2, 27.4, 29.8, 31.6, 32.0, 32.4, 33.6, 35.0, 36.0, 36.6, 40.2, 44.0, 53.6, 62.8, 88.4]
['Lesotho', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4, 2.4, 5.4, 6.6, 12.4, 17.2, 24.4]
['Liberia', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.4, 4.2, 5.8, 7.6, 9.4, 15.6, 18.8, 20.0, 20.0, 22.4, 25.6, 27.0, 28.2, 30.4, 32.0, 33.0, 34.0, 34.8, 37.0, 42.0, 50.2, 69.4, 70.6, 72.2, 76.6, 81.2]
['Libya', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.8, 2.4, 3.0, 3.0, 3.0, 3.0, 3.0, 4.8, 5.0, 5.0, 7.8, 10.0, 14.6, 20.8, 27.4, 36.2, 40.4, 47.6, 54.8, 68.0, 85.2, 132.6]
['Liechtenstein', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.2, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
['Lithuania', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4, 3.2, 7.4, 11.4, 18.2, 27.6, 35.2, 40.0, 44.0, 46.4, 49.4, 53.4, 59.2, 63.0, 68.4, 70.8, 71.8, 74.8, 76.0, 77.0, 78.0, 78.6, 79.0, 79.0, 79.6, 80.0, 80.0, 80.0, 81.0]
['Luxembourg', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8, 5.2, 9.6, 22.6, 33.8, 51.6, 68.0, 74.0, 84.2, 89.6, 95.6, 100.6, 103.2, 108.2, 109.6, 110.0, 110.0, 110.0, 110.0, 110.0, 110.0, 110.0, 110.0, 110.0, 110.8, 111.0, 111.6, 113.0, 116.6, 121.8]
['MS Zaandam', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
['Madagascar', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6, 2.0, 4.2, 6.4, 9.0, 10.0, 12.6, 15.2, 18.0, 26.6, 33.2, 37.6, 56.6, 71.6, 94.6, 113.6, 157.0]
['Malawi', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.2, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.6, 4.0, 4.0, 4.0, 5.0, 7.2, 11.2, 13.2, 16.4, 23.6, 38.6, 56.4, 78.0, 102.2, 121.6, 151.8]
['Malaysia', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4, 4.2, 19.8, 37.4, 56.6, 67.6, 80.4, 88.8, 96.0, 100.8, 105.2, 107.8, 111.4, 113.6, 115.0, 115.0, 115.2, 117.2, 119.8, 121.0, 121.0, 121.0, 121.0, 121.0, 122.0, 122.4, 123.0, 124.0, 125.0, 125.0]
['Maldives', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6, 1.4, 3.0, 3.8, 4.0, 4.2, 5.0, 6.8, 8.0, 8.0, 8.0, 8.0, 8.2, 10.0, 12.6, 13.4, 15.0, 15.0, 15.2, 17.6, 20.6]
['Mali', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6, 3.8, 6.6, 11.6, 13.6, 20.6, 24.8, 29.2, 36.2, 44.8, 54.4, 65.4, 73.6, 81.4, 92.4, 102.0, 107.0, 111.2, 114.2, 117.4, 119.8, 121.0, 121.0, 122.8, 123.8, 124.0, 125.0]
['Malta', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6, 3.0, 3.0, 3.4, 4.0, 4.4, 5.0, 5.8, 6.0, 6.0, 8.2, 9.0, 9.0, 9.0, 9.0, 9.0, 9.0, 9.0, 9.0, 9.0, 9.0, 9.0, 9.0, 9.0, 9.0]
['Mauritania', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.4, 4.2, 8.0, 19.6, 34.0, 59.0, 83.2, 99.0, 114.4, 124.8, 129.2, 139.4, 147.4, 152.8, 155.6, 156.2, 157.0, 157.0]
['Mauritius', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6, 2.0, 3.8, 7.0, 7.8, 9.0, 9.0, 9.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]
['Mexico', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6, 7.0, 26.0, 81.6, 203.0, 393.8, 690.2, 1183.2, 1713.2, 2339.4, 3302.4, 4487.0, 5755.0, 7465.8, 9353.0, 11649.6, 14253.8, 16797.0, 19662.4, 23434.0, 26739.6, 29709.4, 32729.2, 35692.0, 38688.2, 41903.4, 44787.8, 47757.4, 54559.8]
['Moldova', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.2, 3.0, 12.0, 27.4, 41.2, 64.4, 85.8, 110.8, 132.0, 160.0, 194.0, 222.0, 251.4, 286.0, 312.0, 352.2, 395.0, 442.8, 488.0, 529.4, 569.2, 613.6, 649.0, 680.0, 719.2, 753.2, 793.4, 866.4]
['Monaco', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8, 1.0, 1.0, 1.8, 3.0, 3.8, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]
['Mongolia', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
['Montenegro', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.4, 2.0, 2.0, 3.6, 5.0, 5.8, 7.0, 8.0, 8.4, 9.0, 9.0, 9.0, 9.0, 9.0, 9.0, 9.0, 9.0, 9.0, 10.4, 13.0, 17.2, 23.6, 28.8, 40.0, 45.4, 50.8, 71.6]
['Morocco', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6, 1.2, 2.8, 9.8, 31.8, 60.2, 99.6, 125.4, 140.2, 156.4, 167.2, 178.0, 186.2, 189.6, 193.4, 199.2, 203.0, 206.6, 209.0, 211.8, 212.8, 215.0, 222.4, 230.8, 240.8, 253.2, 269.0, 292.2, 327.2, 384.0, 560.0]
['Mozambique', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4, 1.8, 2.0, 2.0, 2.4, 4.0, 5.0, 5.4, 6.6, 8.4, 9.0, 9.8, 11.0, 11.0, 13.0, 18.0]
['Namibia', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2, 1.4, 2.6, 7.0, 8.6, 11.2, 23.6]
['Nepal', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2, 2.2, 3.4, 5.8, 9.2, 14.0, 17.4, 21.0, 24.0, 28.2, 32.2, 35.0, 38.2, 39.8, 42.8, 48.6, 56.8, 89.4]
['"Bonaire', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
['New Zealand', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8, 1.0, 1.8, 7.2, 11.8, 17.2, 19.2, 20.4, 21.0, 21.0, 21.0, 21.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0]
['Nicaragua', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2, 1.0, 1.0, 1.0, 1.0, 1.8, 2.8, 3.0, 4.6, 5.0, 8.0, 13.4, 20.6, 35.0, 43.8, 49.6, 55.0, 64.0, 70.0, 75.8, 83.0, 89.4, 94.2, 99.0, 108.0, 112.8, 117.4, 127.0]
['Niger', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6, 2.6, 7.6, 11.0, 13.2, 19.4, 25.2, 31.4, 36.8, 44.6, 49.6, 56.4, 61.4, 63.8, 65.0, 65.0, 65.6, 66.8, 67.0, 67.0, 67.8, 68.0, 68.2, 69.0, 69.0, 69.0, 69.0, 69.0]
['Nigeria', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.6, 4.0, 7.2, 11.2, 20.2, 33.2, 52.2, 93.2, 129.0, 167.2, 195.2, 230.0, 266.8, 316.8, 360.8, 407.4, 478.4, 533.4, 568.0, 625.2, 681.0, 744.4, 781.8, 830.4, 867.4, 891.2, 960.2]
['North Macedonia', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2, 2.6, 7.4, 16.2, 30.2, 41.4, 51.6, 57.8, 73.4, 85.0, 90.4, 95.4, 106.4, 113.4, 126.0, 144.4, 156.2, 180.0, 216.4, 252.0, 286.2, 326.0, 357.2, 385.0, 415.0, 446.0, 470.6, 496.2, 530.8]
['Norway', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.4, 6.8, 13.8, 32.6, 63.6, 106.0, 140.6, 170.6, 196.4, 207.6, 213.4, 219.4, 230.6, 233.4, 235.0, 235.8, 237.2, 238.6, 242.0, 243.4, 247.6, 249.2, 251.0, 251.4, 252.6, 254.8, 255.0, 255.0, 255.4, 257.2]
['Oman', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4, 1.6, 2.6, 4.0, 6.8, 9.4, 10.4, 12.4, 16.4, 18.6, 27.0, 36.2, 42.0, 63.0, 79.0, 99.2, 120.4, 138.8, 164.0, 196.4, 231.0, 263.6, 308.0, 354.2, 402.4, 421.0, 540.2]
['Pakistan', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.8, 9.4, 24.4, 47.6, 73.8, 112.6, 180.0, 266.4, 379.4, 519.2, 667.4, 814.4, 982.2, 1164.6, 1399.6, 1770.4, 2170.4, 2609.0, 3236.0, 3781.0, 4203.8, 4591.2, 4985.0, 5319.0, 5550.8, 5751.6, 5869.0, 5975.2, 6126.0]
['Panama', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4, 1.0, 1.4, 7.4, 23.0, 42.0, 63.4, 91.6, 121.4, 153.0, 178.4, 204.4, 237.2, 260.6, 282.6, 304.6, 325.4, 357.2, 398.6, 430.6, 476.0, 533.8, 604.4, 695.4, 818.0, 935.2, 1066.4, 1214.6, 1347.2, 1472.0, 1700.6]
['Papua New Guinea', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2, 0.2, 0.6, 2.0, 3.0]
['Paraguay', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4, 2.4, 3.0, 3.4, 5.4, 7.0, 8.0, 9.0, 9.4, 10.0, 10.0, 10.8, 11.0, 11.0, 11.0, 11.0, 11.0, 11.2, 13.0, 13.0, 15.2, 19.4, 20.0, 23.6, 29.6, 37.0, 44.4, 53.4, 93.2]
['Peru', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.6, 8.2, 25.2, 72.8, 143.2, 233.4, 395.4, 632.8, 950.8, 1361.4, 1801.0, 2281.6, 2904.6, 3498.0, 4237.8, 4897.6, 5595.6, 6406.4, 7459.0, 8403.8, 9314.4, 10226.4, 11134.2, 12050.4, 12996.6, 16137.2, 18501.0, 19494.8, 22369.4]
['Philippines', 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.2, 9.6, 19.6, 41.0, 80.2, 140.4, 206.0, 331.6, 411.6, 476.0, 549.2, 625.6, 706.0, 787.2, 836.0, 869.4, 934.8, 974.2, 1010.4, 1069.6, 1121.4, 1189.6, 1245.0, 1282.2, 1320.0, 1544.4, 1748.4, 1865.4, 1953.8, 2068.0, 2375.6]
['Poland', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2, 3.4, 5.4, 12.8, 29.4, 81.6, 170.2, 268.0, 364.0, 486.6, 615.4, 697.8, 785.4, 881.0, 948.6, 1000.4, 1048.4, 1107.0, 1173.0, 1235.4, 1310.8, 1379.6, 1441.8, 1501.0, 1540.8, 1579.4, 1617.2, 1649.6, 1686.4, 1727.6, 1832.4]
['Portugal', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2, 7.4, 47.0, 141.2, 265.4, 407.8, 566.8, 711.0, 848.4, 969.0, 1058.4, 1124.8, 1183.0, 1247.2, 1315.8, 1382.8, 1445.4, 1485.4, 1511.6, 1524.8, 1539.2, 1564.8, 1596.6, 1634.0, 1664.0, 1685.0, 1706.4, 1722.0, 1737.4, 1765.2]
['Qatar', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.4, 3.4, 6.0, 7.0, 8.2, 10.0, 10.4, 12.0, 13.0, 14.2, 15.6, 23.4, 34.6, 44.4, 58.0, 71.6, 87.0, 101.2, 111.0, 121.0, 138.6, 148.6, 155.0, 163.0, 167.4, 175.8, 189.2]
['Romania', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6, 16.8, 63.8, 144.2, 245.2, 352.4, 451.8, 571.2, 691.6, 816.8, 938.6, 1051.0, 1133.4, 1189.6, 1247.0, 1296.2, 1341.6, 1396.0, 1469.0, 1538.8, 1613.0, 1708.6, 1813.0, 1907.8, 2006.4, 2123.2, 2241.0, 2409.4, 2812.8]
['Russia', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8, 2.4, 12.4, 39.8, 79.4, 175.6, 361.6, 622.2, 975.0, 1369.2, 1819.8, 2317.6, 2852.2, 3523.6, 4346.4, 5196.8, 6003.0, 6813.0, 7643.0, 8348.6, 9049.2, 9837.8, 10646.8, 11455.6, 12197.0, 12871.6, 13498.8, 14117.4, 15225.4]
['Rwanda', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4, 1.8, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 4.0, 4.6, 5.0, 5.0, 5.0, 7.6]
['Saint Kitts and Nevis', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
['Saint Lucia', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
['Saint Vincent and the Grenadines', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
['San Marino', 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.8, 5.8, 15.2, 20.8, 24.2, 31.2, 34.2, 36.0, 39.2, 40.2, 41.0, 41.0, 41.0, 41.0, 41.0, 41.8, 42.0, 42.0, 42.0, 42.0, 42.0, 42.0, 42.0, 42.0, 42.0, 42.0, 42.0, 42.0, 42.0, 42.0, 42.0]
['Sao Tome and Principe', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2, 2.2, 4.8, 6.4, 7.6, 9.4, 12.0, 12.0, 12.0, 12.0, 12.0, 12.4, 13.0, 13.0, 13.4, 14.0, 14.0, 14.0, 14.4, 15.0, 15.0]
